req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 1, 0, 1, 2
2, 0, 0, 1, 1, 1
3, 0, 1, 1, 1, 2
4, 0, 2, 1, 1, 3
5, 0, 2, 0, 1, 3
6, 0, 3, 0, 1, 4
7, 0, 2, 1, 2, 4
8, 0, 4, 0, 1, 5
9, 0, 0, 2, 2, 2
10, 0, 1, 0, 1, 2
11, 0, 5, 0, 2, 7
12, 0, 2, 2, 1, 3
13, 0, 3, 2, 1, 4
14, 0, 4, 1, 1, 5
15, 0, 0, 2, 18, 18
16, 0, 0, 0, 1, 1
17, 0, 5, 1, 143, 148
18, 0, 7, 0, 136, 143
19, 0, 4, 2, 137, 141
20, 0, 148, 1, 143, 291
21, 0, 141, 2, 137, 278
22, 0, 291, 1, 143, 434
23, 0, 143, 0, 143, 286
24, 0, 434, 1, 143, 577
25, 0, 3, 1, 1, 4
26, 0, 286, 0, 1, 287
27, 0, 0, 0, 16, 16
28, 0, 577, 1, 2, 579
29, 1, 287, 0, 1, 288
30, 1, 288, 0, 1, 289
31, 1, 289, 0, 1, 290
32, 1, 290, 0, 1, 291
33, 1, 3, 1, 1, 4
34, 1, 291, 0, 1, 292
35, 1, 292, 0, 26, 318
36, 1, 1, 2, 142, 143
37, 1, 3, 1, 84, 87
38, 1, 318, 0, 1, 319
39, 1, 1, 2, 1, 2
40, 1, 278, 2, 142, 420
41, 2, 579, 1, 14, 593
42, 2, 319, 0, 19, 338
43, 2, 593, 1, 13, 606
44, 2, 3, 2, 16, 19
45, 2, 606, 1, 11, 617
46, 2, 617, 1, 18, 635
47, 2, 3, 1, 14, 17
48, 2, 338, 0, 12, 350
49, 2, 635, 1, 11, 646
50, 2, 646, 1, 15, 661
51, 2, 661, 1, 13, 674
52, 2, 674, 1, 17, 691
53, 2, 691, 1, 13, 704
54, 2, 3, 2, 14, 17
55, 2, 704, 1, 14, 718
56, 2, 718, 1, 18, 736
57, 2, 736, 1, 12, 748
58, 2, 748, 1, 12, 760
59, 2, 3, 2, 17, 20
60, 2, 760, 1, 19, 779
61, 2, 779, 1, 13, 792
62, 2, 3, 1, 19, 22
63, 2, 792, 1, 10, 802
64, 2, 802, 1, 17, 819
65, 2, 819, 1, 19, 838
66, 2, 3, 2, 13, 16
67, 2, 838, 1, 12, 850
68, 2, 3, 2, 16, 19
69, 2, 850, 1, 17, 867
70, 2, 867, 1, 15, 882
71, 2, 882, 1, 16, 898
72, 2, 898, 1, 12, 910
73, 2, 910, 1, 141, 1051
74, 2, 1051, 1, 19, 1070
75, 2, 1070, 1, 15, 1085
76, 2, 1085, 1, 25, 1110
77, 2, 1110, 1, 25, 1135
78, 2, 1135, 1, 17, 1152
79, 2, 1152, 1, 122, 1274
80, 2, 3, 2, 141, 144
81, 2, 1274, 1, 19, 1293
