req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 1, 0, 1, 2
2, 0, 0, 1, 1, 1
3, 0, 0, 0, 1, 1
4, 0, 1, 1, 1, 2
5, 0, 0, 0, 1, 1
6, 0, 2, 0, 1, 3
7, 0, 2, 1, 2, 4
8, 0, 4, 1, 1, 5
9, 0, 3, 0, 2, 5
10, 0, 0, 2, 1, 1
11, 0, 5, 1, 2, 7
12, 0, 1, 2, 1, 2
13, 0, 0, 1, 1, 1
14, 0, 2, 2, 1, 3
15, 0, 3, 2, 18, 21
16, 0, 5, 0, 1, 6
17, 0, 6, 0, 143, 149
18, 0, 5, 1, 136, 141
19, 0, 0, 0, 137, 137
20, 0, 0, 0, 143, 143
21, 0, 21, 2, 137, 158
22, 0, 0, 0, 143, 143
23, 0, 141, 1, 143, 284
24, 0, 158, 2, 143, 301
25, 0, 149, 0, 1, 150
26, 0, 284, 1, 1, 285
27, 0, 150, 0, 16, 166
28, 0, 166, 0, 2, 168
29, 1, 1, 0, 1, 2
30, 1, 168, 0, 1, 169
31, 1, 1, 0, 1, 2
32, 1, 169, 0, 1, 170
33, 1, 7, 1, 1, 8
34, 1, 170, 0, 1, 171
35, 1, 171, 0, 26, 197
36, 1, 285, 1, 142, 427
37, 1, 7, 1, 84, 91
38, 1, 197, 0, 1, 198
39, 1, 7, 1, 1, 8
40, 1, 198, 0, 142, 340
41, 2, 427, 1, 14, 441
42, 2, 441, 1, 19, 460
43, 2, 7, 1, 13, 20
44, 2, 460, 1, 16, 476
45, 2, 476, 1, 11, 487
46, 2, 487, 1, 18, 505
47, 2, 505, 1, 14, 519
48, 2, 519, 1, 12, 531
49, 2, 2, 0, 11, 13
50, 2, 531, 1, 15, 546
51, 2, 2, 0, 13, 15
52, 2, 301, 2, 17, 318
53, 2, 546, 1, 13, 559
54, 2, 559, 1, 14, 573
55, 2, 573, 1, 14, 587
56, 2, 587, 1, 18, 605
57, 2, 605, 1, 12, 617
58, 2, 7, 1, 12, 19
59, 2, 617, 1, 17, 634
60, 2, 2, 0, 19, 21
61, 2, 634, 1, 13, 647
62, 2, 647, 1, 19, 666
63, 2, 666, 1, 10, 676
64, 2, 676, 1, 17, 693
65, 2, 693, 1, 19, 712
66, 2, 712, 1, 13, 725
67, 2, 725, 1, 12, 737
68, 2, 318, 2, 16, 334
69, 2, 2, 0, 17, 19
70, 2, 334, 2, 15, 349
71, 2, 349, 2, 16, 365
72, 2, 365, 2, 12, 377
73, 2, 377, 2, 141, 518
74, 2, 518, 2, 19, 537
75, 2, 737, 1, 15, 752
76, 2, 7, 1, 25, 32
77, 2, 2, 0, 25, 27
78, 2, 537, 2, 17, 554
79, 2, 554, 2, 122, 676
80, 2, 676, 2, 141, 817
81, 2, 817, 2, 19, 836
82, 2, 836, 2, 4, 840
