req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 0, 0, 1, 1
2, 0, 1, 0, 1, 2
3, 0, 2, 0, 1, 3
4, 0, 3, 0, 1, 4
5, 0, 4, 0, 1, 5
6, 0, 5, 0, 1, 6
7, 0, 6, 0, 2, 8
8, 0, 0, 1, 1, 1
9, 0, 0, 2, 2, 2
10, 0, 1, 1, 1, 2
11, 0, 2, 1, 2, 4
12, 0, 4, 1, 1, 5
13, 0, 8, 0, 1, 9
14, 0, 5, 1, 1, 6
15, 0, 2, 0, 18, 20
16, 0, 2, 2, 1, 3
17, 0, 1, 1, 143, 144
18, 0, 3, 2, 136, 139
19, 0, 20, 0, 137, 157
20, 0, 139, 2, 143, 282
21, 0, 144, 1, 137, 281
22, 0, 281, 1, 143, 424
23, 0, 157, 0, 143, 300
24, 0, 282, 2, 143, 425
25, 0, 300, 0, 1, 301
26, 0, 301, 0, 1, 302
27, 0, 302, 0, 16, 318
28, 0, 318, 0, 2, 320
29, 1, 1, 1, 1, 2
30, 1, 320, 0, 1, 321
31, 1, 321, 0, 1, 322
32, 1, 322, 0, 1, 323
33, 1, 323, 0, 1, 324
34, 1, 324, 0, 1, 325
35, 1, 325, 0, 26, 351
36, 1, 1, 1, 142, 143
37, 1, 351, 0, 84, 435
38, 1, 1, 1, 1, 2
39, 1, 435, 0, 1, 436
40, 1, 425, 2, 142, 567
41, 2, 567, 2, 14, 581
42, 2, 581, 2, 19, 600
43, 2, 600, 2, 13, 613
44, 2, 613, 2, 16, 629
45, 2, 2, 1, 11, 13
46, 2, 629, 2, 18, 647
47, 2, 2, 1, 14, 16
48, 2, 647, 2, 12, 659
49, 2, 659, 2, 11, 670
50, 2, 670, 2, 15, 685
51, 2, 685, 2, 13, 698
52, 2, 698, 2, 17, 715
53, 2, 715, 2, 13, 728
54, 2, 728, 2, 14, 742
55, 2, 742, 2, 14, 756
56, 2, 756, 2, 18, 774
57, 2, 774, 2, 12, 786
58, 2, 786, 2, 12, 798
59, 2, 798, 2, 17, 815
60, 2, 2, 1, 19, 21
61, 2, 2, 1, 13, 15
62, 2, 436, 0, 19, 455
63, 2, 455, 0, 10, 465
64, 2, 2, 1, 17, 19
65, 2, 465, 0, 19, 484
66, 2, 484, 0, 13, 497
67, 2, 497, 0, 12, 509
68, 2, 509, 0, 16, 525
69, 2, 525, 0, 17, 542
70, 2, 542, 0, 15, 557
71, 2, 557, 0, 16, 573
