req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 1, 0, 1, 2
2, 0, 0, 1, 1, 1
3, 0, 1, 1, 1, 2
4, 0, 0, 2, 1, 1
5, 0, 2, 1, 1, 3
6, 0, 1, 1, 1, 2
7, 0, 3, 1, 2, 5
8, 0, 1, 2, 1, 2
9, 0, 0, 0, 2, 2
10, 0, 2, 0, 1, 3
11, 0, 2, 2, 2, 4
12, 0, 3, 0, 1, 4
13, 0, 4, 2, 1, 5
14, 0, 5, 1, 1, 6
15, 0, 0, 0, 18, 18
16, 0, 4, 0, 1, 5
17, 0, 0, 0, 143, 143
18, 0, 6, 1, 136, 142
19, 0, 5, 2, 137, 142
20, 0, 142, 1, 143, 285
21, 0, 142, 2, 137, 279
22, 0, 279, 2, 143, 422
23, 0, 422, 2, 143, 565
24, 0, 565, 2, 143, 708
25, 0, 0, 0, 1, 1
26, 0, 143, 0, 1, 144
