req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 0, 1, 1, 1
2, 0, 0, 2, 1, 1
3, 0, 1, 0, 1, 2
4, 0, 1, 1, 1, 2
5, 0, 1, 2, 1, 2
6, 0, 2, 0, 1, 3
7, 0, 2, 1, 2, 4
8, 0, 2, 2, 1, 3
9, 0, 3, 0, 2, 5
10, 0, 3, 2, 1, 4
11, 0, 4, 1, 2, 6
12, 0, 4, 2, 1, 5
13, 0, 2, 0, 1, 3
14, 0, 5, 0, 1, 6
15, 0, 5, 2, 18, 23
16, 0, 2, 0, 1, 3
17, 0, 6, 0, 143, 149
18, 0, 2, 0, 136, 138
19, 0, 2, 0, 137, 139
20, 0, 6, 1, 143, 149
21, 0, 23, 2, 137, 160
22, 0, 149, 0, 143, 292
23, 0, 2, 1, 143, 145
24, 0, 149, 1, 143, 292
25, 0, 160, 2, 1, 161
26, 0, 161, 2, 1, 162
27, 0, 162, 2, 16, 178
28, 0, 178, 2, 2, 180
29, 1, 180, 2, 1, 181
30, 1, 2, 0, 1, 3
31, 1, 181, 2, 1, 182
32, 1, 182, 2, 1, 183
33, 1, 183, 2, 1, 184
34, 1, 184, 2, 1, 185
35, 1, 185, 2, 26, 211
36, 1, 211, 2, 142, 353
37, 1, 292, 0, 84, 376
38, 1, 292, 1, 1, 293
39, 1, 2, 0, 1, 3
40, 1, 293, 1, 142, 435
41, 2, 353, 2, 14, 367
42, 2, 367, 2, 19, 386
43, 2, 376, 0, 13, 389
44, 2, 2, 0, 16, 18
45, 2, 386, 2, 11, 397
46, 2, 389, 0, 18, 407
47, 2, 397, 2, 14, 411
48, 2, 2, 0, 12, 14
49, 2, 2, 0, 11, 13
50, 2, 2, 0, 15, 17
51, 2, 407, 0, 13, 420
52, 2, 411, 2, 17, 428
53, 2, 420, 0, 13, 433
54, 2, 428, 2, 14, 442
55, 2, 433, 0, 14, 447
56, 2, 435, 1, 18, 453
57, 2, 442, 2, 12, 454
58, 2, 2, 0, 12, 14
59, 2, 447, 0, 17, 464
60, 2, 453, 1, 19, 472
61, 2, 454, 2, 13, 467
62, 2, 464, 0, 19, 483
63, 2, 2, 0, 10, 12
64, 2, 2, 0, 17, 19
65, 2, 467, 2, 19, 486
