req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 13, 13, 0, 14, 27
1, 25, 25, 1, 24, 49
2, 33, 33, 0, 50, 83
3, 41, 41, 2, 35, 76
4, 51, 51, 1, 38, 89
5, 62, 62, 2, 40, 102
6, 67, 83, 0, 45, 128
7, 91, 91, 1, 45, 136
8, 103, 103, 2, 29, 132
9, 109, 128, 0, 14, 142
10, 142, 142, 2, 35, 177
11, 153, 153, 0, 44, 197
12, 160, 160, 1, 13, 173
13, 169, 173, 1, 44, 217
14, 188, 188, 2, 20, 208
15, 199, 199, 0, 14, 213
16, 212, 212, 2, 24, 236
17, 221, 221, 1, 35, 256
18, 231, 231, 0, 43, 274
19, 242, 242, 2, 41, 283
20, 248, 256, 1, 47, 303
21, 264, 264, 0, 32, 296
22, 279, 279, 0, 32, 311
23, 287, 287, 2, 50, 337
24, 297, 303, 1, 45, 348
25, 317, 317, 0, 29, 346
26, 329, 337, 2, 10, 347
27, 352, 352, 2, 14, 366
28, 367, 367, 1, 41, 408
29, 379, 379, 2, 40, 419
30, 390, 390, 0, 42, 432
31, 403, 408, 1, 37, 445
32, 422, 422, 2, 25, 447
33, 427, 432, 0, 27, 459
34, 443, 445, 1, 27, 472
35, 457, 457, 2, 21, 478
36, 463, 463, 2, 50, 513
37, 472, 472, 1, 41, 513
38, 483, 483, 0, 35, 518
39, 490, 513, 2, 19, 532
40, 526, 526, 1, 27, 553
41, 537, 537, 2, 39, 576
42, 552, 552, 1, 18, 570
43, 567, 567, 1, 12, 579
44, 573, 573, 0, 21, 594
45, 583, 583, 2, 45, 628
46, 588, 588, 1, 33, 621
47, 600, 600, 0, 40, 640
48, 606, 621, 1, 34, 655
49, 634, 634, 2, 31, 665
50, 648, 648, 0, 13, 661
51, 658, 658, 1, 34, 692
52, 668, 668, 2, 30, 698
53, 674, 674, 0, 44, 718
54, 685, 692, 1, 26, 718
55, 701, 701, 2, 30, 731
56, 706, 718, 0, 18, 736
57, 726, 726, 1, 48, 774
58, 737, 737, 0, 37, 774
59, 743, 743, 2, 12, 755
60, 757, 757, 2, 15, 772
61, 767, 767, 1, 28, 795
62, 777, 777, 2, 12, 789
63, 792, 792, 0, 28, 820
64, 800, 800, 1, 49, 849
65, 807, 807, 2, 39, 846
66, 816, 820, 0, 22, 842
67, 832, 842, 0, 32, 874
68, 856, 856, 1, 19, 875
69, 866, 866, 2, 47, 913
70, 876, 876, 1, 11, 887
71, 891, 891, 0, 49, 940
72, 899, 899, 1, 22, 921
73, 910, 910, 0, 18, 928
74, 915, 915, 2, 46, 961
75, 924, 924, 1, 19, 943
76, 936, 940, 0, 31, 971
77, 947, 947, 1, 26, 973
78, 952, 961, 2, 48, 1009
79, 970, 971, 0, 11, 982
80, 984, 984, 1, 27, 1011
81, 989, 989, 0, 25, 1014
82, 996, 1009, 2, 25, 1034
83, 1021, 1021, 0, 40, 1061
84, 1032, 1032, 1, 45, 1077
85, 1045, 1045, 2, 28, 1073
86, 1053, 1053, 0, 32, 1085
87, 1064, 1064, 2, 17, 1081
88, 1071, 1071, 0, 28, 1099
89, 1079, 1079, 1, 13, 1092
90, 1092, 1092, 1, 43, 1135
91, 1099, 1099, 2, 18, 1117
92, 1108, 1108, 1, 39, 1147
93, 1113, 1113, 2, 31, 1144
94, 1122, 1122, 1, 41, 1163
95, 1127, 1127, 0, 26, 1153
96, 1134, 1144, 2, 19, 1163
97, 1154, 1154, 0, 46, 1200
98, 1165, 1165, 2, 22, 1187
99, 1178, 1178, 1, 18, 1196
100, 1192, 1192, 2, 11, 1203
101, 1197, 1197, 1, 20, 1217
102, 1204, 1204, 2, 42, 1246
103, 1219, 1219, 0, 19, 1238
104, 1233, 1233, 1, 15, 1248
105, 1245, 1245, 1, 38, 1283
106, 1259, 1259, 2, 38, 1297
107, 1269, 1269, 1, 36, 1305
108, 1283, 1283, 0, 22, 1305
109, 1298, 1298, 2, 22, 1320
110, 1311, 1311, 0, 14, 1325
111, 1326, 1326, 1, 14, 1340
112, 1335, 1335, 2, 34, 1369
113, 1347, 1347, 0, 40, 1387
114, 1359, 1359, 1, 24, 1383
115, 1365, 1369, 2, 10, 1379
116, 1380, 1380, 2, 13, 1393
117, 1393, 1393, 1, 26, 1419
118, 1407, 1407, 0, 35, 1442
119, 1413, 1413, 2, 10, 1423
120, 1423, 1423, 2, 15, 1438
121, 1430, 1430, 1, 27, 1457
122, 1439, 1439, 2, 42, 1481
123, 1444, 1444, 0, 20, 1464
124, 1449, 1449, 0, 19, 1468
125, 1460, 1460, 1, 40, 1500
126, 1465, 1465, 2, 23, 1488
127, 1477, 1477, 0, 47, 1524
128, 1487, 1488, 2, 47, 1535
129, 1497, 1500, 1, 23, 1523
130, 1506, 1523, 1, 46, 1569
131, 1537, 1537, 0, 25, 1562
132, 1549, 1549, 0, 36, 1585
133, 1556, 1556, 2, 32, 1588
