req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 7, 7, 2, 26, 33
1, 20, 20, 1, 32, 52
2, 27, 27, 0, 49, 76
3, 42, 42, 2, 12, 54
4, 56, 56, 2, 46, 102
5, 63, 63, 1, 48, 111
6, 71, 76, 0, 26, 102
7, 81, 102, 2, 49, 151
8, 109, 109, 0, 20, 129
9, 123, 123, 1, 48, 171
10, 136, 136, 0, 46, 182
11, 142, 142, 2, 41, 183
12, 153, 153, 0, 46, 199
13, 165, 165, 0, 44, 209
14, 175, 175, 1, 44, 219
15, 185, 185, 2, 11, 196
16, 200, 200, 2, 30, 230
17, 209, 209, 0, 19, 228
18, 218, 218, 2, 17, 235
19, 229, 229, 2, 20, 249
20, 237, 237, 1, 44, 281
21, 247, 247, 0, 44, 291
22, 252, 252, 2, 49, 301
23, 262, 262, 0, 15, 277
24, 274, 281, 1, 14, 295
25, 286, 286, 2, 36, 322
26, 292, 292, 0, 18, 310
27, 298, 298, 2, 31, 329
28, 310, 310, 1, 29, 339
29, 322, 322, 0, 10, 332
30, 334, 334, 2, 24, 358
31, 339, 339, 2, 20, 359
32, 349, 349, 1, 27, 376
33, 362, 362, 2, 35, 397
34, 367, 367, 0, 38, 405
35, 372, 372, 2, 11, 383
36, 382, 382, 1, 42, 424
37, 395, 395, 2, 49, 444
38, 407, 407, 0, 40, 447
39, 413, 424, 1, 49, 473
40, 433, 444, 2, 33, 477
41, 453, 453, 0, 30, 483
42, 459, 473, 1, 17, 490
43, 483, 483, 2, 32, 515
44, 496, 496, 1, 38, 534
45, 501, 501, 2, 20, 521
46, 509, 509, 2, 45, 554
47, 519, 519, 0, 31, 550
48, 526, 534, 1, 19, 553
49, 546, 546, 2, 21, 567
50, 553, 553, 1, 27, 580
51, 558, 558, 0, 20, 578
52, 568, 568, 2, 19, 587
53, 578, 578, 0, 50, 628
54, 583, 583, 1, 12, 595
55, 589, 589, 2, 40, 629
56, 604, 604, 1, 27, 631
57, 610, 628, 0, 23, 651
58, 641, 641, 2, 48, 689
59, 652, 652, 1, 29, 681
60, 665, 665, 0, 24, 689
61, 670, 681, 1, 21, 702
62, 695, 695, 2, 29, 724
63, 707, 707, 1, 34, 741
64, 713, 713, 0, 38, 751
65, 727, 727, 2, 13, 740
66, 741, 741, 2, 35, 776
67, 755, 755, 1, 35, 790
68, 760, 760, 0, 18, 778
69, 770, 770, 2, 37, 807
70, 776, 776, 2, 40, 816
71, 784, 784, 0, 11, 795
72, 796, 796, 1, 14, 810
73, 801, 801, 0, 48, 849
74, 806, 806, 1, 10, 816
75, 820, 820, 2, 20, 840
76, 834, 834, 1, 30, 864
77, 846, 846, 2, 42, 888
78, 860, 860, 0, 15, 875
79, 870, 870, 2, 14, 884
80, 879, 879, 2, 47, 926
81, 893, 893, 1, 33, 926
82, 907, 907, 0, 27, 934
83, 913, 926, 2, 10, 936
84, 931, 931, 1, 11, 942
85, 938, 938, 2, 19, 957
86, 948, 948, 1, 44, 992
87, 963, 963, 2, 41, 1004
88, 972, 972, 0, 45, 1017
89, 986, 986, 2, 28, 1014
90, 1000, 1000, 1, 34, 1034
91, 1012, 1012, 1, 13, 1025
92, 1024, 1024, 2, 12, 1036
93, 1036, 1036, 2, 40, 1076
94, 1046, 1046, 1, 39, 1085
95, 1059, 1059, 0, 34, 1093
96, 1067, 1067, 0, 40, 1107
97, 1076, 1076, 2, 26, 1102
98, 1083, 1085, 1, 23, 1108
99, 1097, 1097, 2, 24, 1121
100, 1109, 1109, 1, 42, 1151
101, 1116, 1116, 0, 29, 1145
102, 1125, 1125, 2, 48, 1173
103, 1132, 1145, 0, 28, 1173
104, 1152, 1152, 1, 39, 1191
105, 1167, 1167, 2, 15, 1182
106, 1174, 1174, 0, 29, 1203
107, 1184, 1184, 2, 22, 1206
108, 1198, 1198, 1, 49, 1247
109, 1210, 1210, 2, 13, 1223
110, 1217, 1217, 0, 31, 1248
111, 1229, 1229, 2, 31, 1260
112, 1237, 1247, 1, 45, 1292
113, 1257, 1257, 0, 15, 1272
114, 1270, 1270, 2, 21, 1291
115, 1282, 1282, 1, 33, 1315
116, 1297, 1297, 2, 18, 1315
117, 1305, 1305, 0, 11, 1316
118, 1317, 1317, 2, 35, 1352
119, 1330, 1330, 1, 46, 1376
120, 1345, 1345, 0, 27, 1372
121, 1359, 1359, 2, 14, 1373
122, 1368, 1372, 0, 41, 1413
123, 1386, 1386, 2, 33, 1419
124, 1401, 1401, 1, 10, 1411
125, 1411, 1411, 1, 38, 1449
126, 1418, 1418, 0, 22, 1440
127, 1424, 1424, 2, 23, 1447
128, 1429, 1440, 0, 18, 1458
129, 1455, 1455, 2, 19, 1474
130, 1464, 1464, 1, 23, 1487
131, 1478, 1478, 2, 26, 1504
132, 1491, 1491, 1, 11, 1502
133, 1501, 1501, 0, 15, 1516
134, 1509, 1509, 2, 33, 1542
135, 1519, 1519, 1, 12, 1531
136, 1524, 1524, 0, 42, 1566
137, 1539, 1539, 1, 33, 1572
138, 1549, 1549, 2, 17, 1566
139, 1563, 1566, 2, 10, 1576
140, 1580, 1580, 2, 44, 1624
141, 1586, 1586, 1, 47, 1633
142, 1596, 1596, 0, 42, 1638
143, 1609, 1624, 2, 43, 1667
144, 1632, 1633, 1, 46, 1679
145, 1638, 1638, 0, 18, 1656
146, 1643, 1656, 0, 41, 1697
147, 1671, 1671, 2, 13, 1684
148, 1677, 1679, 1, 39, 1718
149, 1685, 1685, 2, 30, 1715
150, 1699, 1699, 0, 30, 1729
151, 1706, 1715, 2, 39, 1754
152, 1723, 1723, 1, 35, 1758
153, 1731, 1731, 0, 14, 1745
154, 1739, 1745, 0, 30, 1775
155, 1756, 1756, 2, 31, 1787
156, 1771, 1771, 1, 17, 1788
157, 1779, 1779, 2, 31, 1810
158, 1793, 1793, 1, 11, 1804
159, 1800, 1800, 0, 25, 1825
160, 1808, 1808, 1, 27, 1835
161, 1814, 1814, 2, 35, 1849
162, 1821, 1821, 2, 34, 1855
163, 1835, 1835, 1, 12, 1847
164, 1840, 1840, 1, 12, 1852
165, 1849, 1849, 0, 21, 1870
166, 1861, 1861, 2, 11, 1872
167, 1866, 1866, 1, 33, 1899
168, 1880, 1880, 2, 14, 1894
169, 1891, 1891, 0, 49, 1940
170, 1897, 1897, 2, 21, 1918
171, 1908, 1908, 1, 14, 1922
172, 1917, 1917, 2, 36, 1953
173, 1931, 1931, 1, 22, 1953
174, 1946, 1946, 0, 40, 1986
175, 1960, 1960, 2, 32, 1992
176, 1974, 1974, 1, 44, 2018
177, 1984, 1984, 2, 11, 1995
178, 1999, 1999, 2, 45, 2044
179, 2008, 2008, 0, 28, 2036
180, 2013, 2018, 1, 35, 2053
181, 2027, 2036, 0, 21, 2057
182, 2047, 2047, 2, 39, 2086
183, 2060, 2060, 1, 13, 2073
184, 2075, 2075, 1, 47, 2122
185, 2084, 2084, 0, 41, 2125
186, 2092, 2092, 2, 40, 2132
187, 2104, 2122, 1, 16, 2138
188, 2127, 2127, 0, 38, 2165
189, 2132, 2132, 2, 18, 2150
190, 2140, 2140, 1, 38, 2178
191, 2155, 2155, 2, 24, 2179
192, 2166, 2166, 0, 25, 2191
193, 2176, 2178, 1, 41, 2219
194, 2193, 2193, 2, 32, 2225
195, 2200, 2200, 0, 34, 2234
196, 2206, 2219, 1, 39, 2258
197, 2234, 2234, 2, 43, 2277
198, 2245, 2245, 0, 11, 2256
199, 2256, 2256, 0, 10, 2266
server0 process start: 2019-12-15 12:22:41.699407
number of requests: 58
predicted temperature: 
[23.0]
server0 process end: 2019-12-15 12:59:52.971814
server1 process start: 2019-12-15 13:00:43.000707
number of requests: 62
predicted temperature: 
[23.0]
server1 process end: 2019-12-15 13:37:24.557716
server2 process start: 2019-12-15 13:38:14.607126
number of requests: 80
predicted temperature: 
[23.0]
server2 process end: 2019-12-15 14:15:22.910467
