req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 0, 1, 1, 1
2, 0, 1, 0, 1, 2
3, 0, 2, 0, 1, 3
4, 0, 3, 0, 1, 4
5, 0, 0, 2, 1, 1
6, 0, 1, 1, 1, 2
7, 0, 4, 0, 2, 6
8, 0, 6, 0, 1, 7
9, 0, 1, 2, 2, 3
10, 0, 2, 1, 1, 3
11, 0, 3, 1, 2, 5
12, 0, 7, 0, 1, 8
13, 0, 8, 0, 1, 9
14, 0, 9, 0, 1, 10
15, 0, 3, 2, 18, 21
16, 0, 0, 0, 1, 1
17, 0, 5, 1, 143, 148
18, 0, 10, 0, 136, 146
19, 0, 3, 2, 137, 140
20, 0, 146, 0, 143, 289
21, 0, 289, 0, 137, 426
22, 0, 426, 0, 143, 569
23, 0, 2, 1, 143, 145
24, 0, 569, 0, 143, 712
25, 0, 21, 2, 1, 22
26, 0, 22, 2, 1, 23
27, 0, 3, 2, 16, 19
28, 0, 712, 0, 2, 714
29, 1, 23, 2, 1, 24
30, 1, 24, 2, 1, 25
31, 1, 25, 2, 1, 26
32, 1, 714, 0, 1, 715
33, 1, 715, 0, 1, 716
34, 1, 716, 0, 1, 717
35, 1, 717, 0, 26, 743
36, 1, 743, 0, 142, 885
37, 1, 885, 0, 84, 969
38, 1, 26, 2, 1, 27
39, 1, 27, 2, 1, 28
40, 1, 2, 1, 142, 144
41, 2, 969, 0, 14, 983
42, 2, 3, 2, 19, 22
43, 2, 983, 0, 13, 996
44, 2, 3, 2, 16, 19
45, 2, 996, 0, 11, 1007
46, 2, 1007, 0, 18, 1025
47, 2, 1025, 0, 14, 1039
48, 2, 1039, 0, 12, 1051
49, 2, 1051, 0, 11, 1062
50, 2, 1062, 0, 15, 1077
51, 2, 28, 2, 13, 41
52, 2, 1077, 0, 17, 1094
53, 2, 41, 2, 13, 54
54, 2, 54, 2, 14, 68
55, 2, 3, 2, 14, 17
56, 2, 1094, 0, 18, 1112
57, 2, 3, 2, 12, 15
58, 2, 1112, 0, 12, 1124
59, 2, 3, 2, 17, 20
60, 2, 1124, 0, 19, 1143
61, 2, 3, 2, 13, 16
62, 2, 1143, 0, 19, 1162
63, 2, 1162, 0, 10, 1172
64, 2, 1172, 0, 17, 1189
