req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 0, 1, 1, 1
2, 0, 0, 2, 1, 1
3, 0, 1, 0, 1, 2
4, 0, 1, 1, 1, 2
5, 0, 1, 2, 1, 2
6, 0, 2, 0, 1, 3
7, 0, 2, 1, 2, 4
8, 0, 0, 1, 1, 1
9, 0, 2, 2, 2, 4
10, 0, 3, 0, 1, 4
11, 0, 2, 2, 2, 4
12, 0, 4, 1, 1, 5
13, 0, 4, 0, 1, 5
14, 0, 4, 2, 1, 5
15, 0, 1, 2, 18, 19
16, 0, 5, 2, 1, 6
17, 0, 5, 1, 143, 148
18, 0, 2, 1, 136, 138
19, 0, 5, 0, 137, 142
20, 0, 1, 2, 143, 144
21, 0, 19, 2, 137, 156
22, 0, 142, 0, 143, 285
23, 0, 285, 0, 143, 428
24, 0, 428, 0, 143, 571
25, 0, 571, 0, 1, 572
26, 0, 572, 0, 1, 573
27, 0, 573, 0, 16, 589
28, 0, 1, 2, 2, 3
29, 1, 589, 0, 1, 590
30, 1, 590, 0, 1, 591
31, 1, 591, 0, 1, 592
32, 1, 592, 0, 1, 593
33, 1, 593, 0, 1, 594
34, 1, 594, 0, 1, 595
35, 1, 2, 2, 26, 28
36, 1, 2, 0, 142, 144
37, 1, 1, 1, 84, 85
38, 1, 595, 0, 1, 596
39, 1, 596, 0, 1, 597
40, 1, 2, 2, 142, 144
41, 2, 2, 2, 14, 16
42, 2, 2, 2, 19, 21
43, 2, 597, 0, 13, 610
44, 2, 610, 0, 16, 626
45, 2, 626, 0, 11, 637
46, 2, 637, 0, 18, 655
47, 2, 655, 0, 14, 669
48, 2, 2, 2, 12, 14
49, 2, 669, 0, 11, 680
50, 2, 680, 0, 15, 695
51, 2, 695, 0, 13, 708
52, 2, 2, 2, 17, 19
53, 2, 708, 0, 13, 721
54, 2, 721, 0, 14, 735
55, 2, 735, 0, 14, 749
56, 2, 749, 0, 18, 767
57, 2, 767, 0, 12, 779
58, 2, 2, 2, 12, 14
59, 2, 779, 0, 17, 796
60, 2, 2, 2, 19, 21
61, 2, 796, 0, 13, 809
62, 2, 2, 2, 19, 21
63, 2, 809, 0, 10, 819
64, 2, 819, 0, 17, 836
65, 2, 836, 0, 19, 855
