req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
83, 2, 2, 1, 1, 3
84, 2, 635, 1, 1, 636
85, 2, 2, 1, 1, 3
86, 2, 636, 1, 18, 654
87, 2, 2, 1, 18, 20
88, 2, 2, 1, 17, 19
89, 2, 2, 1, 1, 3
90, 2, 654, 1, 18, 672
91, 2, 672, 1, 19, 691
92, 2, 2, 1, 18, 20
93, 2, 691, 1, 15, 706
94, 2, 706, 1, 14, 720
95, 2, 720, 1, 16, 736
96, 2, 584, 2, 18, 602
97, 2, 736, 1, 11, 747
98, 2, 2, 1, 15, 17
99, 2, 747, 1, 19, 766
100, 2, 602, 2, 13, 615
101, 2, 615, 2, 16, 631
102, 2, 766, 1, 18, 784
103, 2, 631, 2, 13, 644
104, 2, 784, 1, 19, 803
105, 3, 644, 2, 17, 661
106, 3, 661, 2, 32, 693
107, 3, 785, 0, 18, 803
108, 3, 803, 1, 1, 804
109, 3, 803, 0, 16, 819
110, 3, 804, 1, 12, 816
111, 3, 819, 0, 1, 820
112, 3, 693, 2, 11, 704
113, 3, 3, 1, 17, 20
114, 3, 704, 2, 18, 722
115, 3, 820, 0, 12, 832
116, 3, 3, 1, 1, 4
117, 3, 816, 1, 1, 817
118, 3, 817, 1, 17, 834
119, 3, 722, 2, 18, 740
120, 3, 3, 1, 18, 21
121, 3, 832, 0, 18, 850
122, 3, 834, 1, 14, 848
123, 3, 848, 1, 19, 867
124, 3, 850, 0, 2, 852
125, 3, 852, 0, 13, 865
126, 3, 865, 0, 1, 866
127, 3, 740, 2, 13, 753
128, 3, 753, 2, 12, 765
129, 3, 3, 1, 15, 18
130, 3, 866, 0, 1, 867
131, 3, 867, 0, 13, 880
132, 3, 867, 1, 1, 868
133, 3, 765, 2, 12, 777
134, 3, 880, 0, 13, 893
135, 3, 868, 1, 16, 884
136, 3, 893, 0, 13, 906
137, 3, 906, 0, 18, 924
138, 3, 3, 1, 1, 4
139, 3, 884, 1, 4, 888
140, 3, 888, 1, 1, 889
141, 3, 889, 1, 14, 903
142, 3, 777, 2, 1, 778
143, 3, 778, 2, 2, 780
144, 3, 780, 2, 13, 793
145, 3, 3, 1, 22, 25
146, 3, 793, 2, 14, 807
147, 3, 924, 0, 13, 937
148, 3, 3, 1, 31, 34
149, 3, 937, 0, 17, 954
150, 3, 903, 1, 11, 914
151, 3, 914, 1, 26, 940
152, 3, 954, 0, 140, 1094
153, 3, 807, 2, 140, 947
154, 3, 940, 1, 27, 967
155, 3, 967, 1, 140, 1107
156, 3, 947, 2, 140, 1087
157, 3, 1094, 0, 117, 1211
158, 3, 3, 1, 14, 17
159, 3, 1107, 1, 1, 1108
160, 3, 1108, 1, 14, 1122
161, 3, 1087, 2, 19, 1106
162, 3, 3, 1, 18, 21
163, 3, 3, 1, 17, 20
164, 3, 1106, 2, 1, 1107
165, 3, 1107, 2, 13, 1120
166, 3, 1122, 1, 18, 1140
167, 3, 1120, 2, 20, 1140
168, 3, 1140, 1, 13, 1153
169, 3, 1140, 2, 17, 1157
170, 3, 1153, 1, 18, 1171
171, 3, 1157, 2, 18, 1175
172, 3, 1175, 2, 13, 1188
173, 3, 1171, 1, 18, 1189
174, 3, 1188, 2, 13, 1201
175, 3, 1189, 1, 16, 1205
176, 3, 1201, 2, 18, 1219
177, 3, 3, 1, 17, 20
178, 4, 1219, 2, 16, 1235
179, 4, 1205, 1, 1, 1206
180, 4, 4, 1, 1, 5
181, 4, 1206, 1, 15, 1221
182, 4, 4, 1, 13, 17
183, 4, 1235, 2, 1, 1236
184, 4, 1221, 1, 1, 1222
185, 4, 4, 1, 19, 23
186, 4, 1222, 1, 1, 1223
187, 4, 4, 1, 1, 5
188, 4, 1223, 1, 2, 1225
189, 4, 4, 1, 17, 21
190, 4, 1225, 1, 1, 1226
191, 4, 1236, 2, 17, 1253
192, 4, 1253, 2, 1, 1254
193, 4, 1226, 1, 1, 1227
194, 4, 1254, 2, 19, 1273
195, 4, 1227, 1, 1, 1228
196, 4, 1228, 1, 1, 1229
197, 4, 4, 1, 1, 5
198, 4, 1229, 1, 16, 1245
199, 4, 1273, 2, 139, 1412
200, 4, 1245, 1, 139, 1384
201, 4, 1211, 0, 25, 1236
202, 4, 1236, 0, 1, 1237
203, 4, 1237, 0, 139, 1376
204, 4, 1376, 0, 139, 1515
205, 4, 1412, 2, 61, 1473
206, 4, 1473, 2, 139, 1612
207, 4, 1384, 1, 139, 1523
208, 4, 1515, 0, 139, 1654
209, 4, 1523, 1, 139, 1662
210, 4, 1612, 2, 52, 1664
211, 4, 1664, 2, 23, 1687
212, 4, 1662, 1, 1, 1663
213, 4, 1663, 1, 1, 1664
214, 4, 1664, 1, 1, 1665
215, 4, 1665, 1, 1, 1666
216, 4, 1666, 1, 139, 1805
217, 5, 1687, 2, 1, 1688
218, 5, 1688, 2, 1, 1689
219, 5, 1689, 2, 1, 1690
220, 5, 1690, 2, 1, 1691
221, 5, 1691, 2, 1, 1692
222, 5, 1692, 2, 1, 1693
223, 5, 5, 1, 1, 6
224, 5, 1693, 2, 1, 1694
225, 5, 5, 1, 1, 6
226, 5, 1694, 2, 1, 1695
227, 5, 1695, 2, 1, 1696
228, 5, 1696, 2, 1, 1697
229, 5, 5, 1, 1, 6
230, 5, 1697, 2, 3, 1700
231, 5, 5, 1, 25, 30
232, 5, 1700, 2, 138, 1838
233, 5, 5, 1, 9, 14
234, 5, 1805, 1, 17, 1822
235, 5, 5, 1, 138, 143
236, 5, 1822, 1, 1, 1823
237, 6, 1654, 0, 2, 1656
238, 6, 1823, 1, 1, 1824
239, 6, 143, 1, 2, 145
240, 6, 143, 1, 2, 145
241, 6, 143, 1, 1, 144
242, 6, 1824, 1, 1, 1825
243, 6, 1656, 0, 1, 1657
244, 6, 1657, 0, 18, 1675
245, 6, 1675, 0, 1, 1676
246, 6, 1676, 0, 19, 1695
247, 6, 1695, 0, 19, 1714
248, 6, 143, 1, 19, 162
249, 6, 1714, 0, 18, 1732
250, 6, 1732, 0, 19, 1751
251, 6, 1825, 1, 1, 1826
252, 6, 143, 1, 1, 144
253, 6, 1826, 1, 1, 1827
254, 6, 143, 1, 1, 144
255, 6, 1827, 1, 1, 1828
256, 6, 1828, 1, 14, 1842
257, 6, 1751, 0, 1, 1752
258, 6, 1842, 1, 137, 1979
259, 6, 143, 1, 137, 280
260, 6, 1752, 0, 2, 1754
261, 6, 143, 1, 2, 145
262, 6, 1754, 0, 137, 1891
263, 6, 1891, 0, 2, 1893
264, 6, 1893, 0, 137, 2030
265, 6, 1979, 1, 1, 1980
266, 6, 1980, 1, 1, 1981
267, 6, 1981, 1, 2, 1983
268, 6, 1983, 1, 1, 1984
269, 6, 143, 1, 1, 144
270, 6, 1984, 1, 2, 1986
271, 6, 1838, 2, 59, 1897
272, 7, 1986, 1, 43, 2029
273, 7, 143, 1, 17, 160
274, 7, 2029, 1, 35, 2064
275, 7, 1897, 2, 17, 1914
276, 7, 2064, 1, 18, 2082
277, 7, 1914, 2, 17, 1931
278, 7, 143, 1, 42, 185
279, 7, 2082, 1, 17, 2099
280, 7, 1931, 2, 18, 1949
281, 7, 1949, 2, 17, 1966
282, 7, 1966, 2, 18, 1984
283, 7, 2099, 1, 17, 2116
284, 7, 2116, 1, 35, 2151
285, 7, 143, 1, 17, 160
286, 7, 143, 1, 17, 160
287, 7, 143, 1, 35, 178
288, 7, 2151, 1, 51, 2202
289, 7, 1984, 2, 25, 2009
290, 7, 2009, 2, 34, 2043
291, 7, 143, 1, 18, 161
292, 7, 2043, 2, 18, 2061
293, 7, 143, 1, 18, 161
294, 7, 143, 1, 1, 144
295, 7, 2061, 2, 1, 2062
296, 7, 2062, 2, 75, 2137
297, 7, 2202, 1, 43, 2245
298, 7, 2030, 0, 90, 2120
299, 7, 2245, 1, 83, 2328
server0 process start: 2019-12-19 11:03:19.209424
number of requests: 63
predicted temperature: 
