req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 1, 0, 1, 2
2, 0, 2, 0, 1, 3
3, 0, 3, 0, 1, 4
4, 0, 0, 1, 1, 1
5, 0, 0, 2, 1, 1
6, 0, 4, 0, 1, 5
7, 0, 1, 1, 2, 3
8, 0, 5, 0, 1, 6
9, 0, 1, 2, 2, 3
10, 0, 0, 0, 1, 1
11, 0, 6, 0, 2, 8
12, 0, 3, 1, 1, 4
13, 0, 4, 1, 1, 5
14, 0, 3, 2, 1, 4
15, 0, 5, 1, 18, 23
16, 0, 4, 2, 1, 5
17, 0, 5, 2, 143, 148
18, 0, 8, 0, 136, 144
19, 0, 23, 1, 137, 160
20, 0, 144, 0, 143, 287
21, 0, 160, 1, 137, 297
22, 0, 297, 1, 143, 440
23, 0, 0, 2, 143, 143
24, 0, 0, 2, 143, 143
25, 0, 440, 1, 1, 441
26, 0, 441, 1, 1, 442
27, 0, 442, 1, 16, 458
28, 0, 458, 1, 2, 460
29, 1, 460, 1, 1, 461
30, 1, 4, 2, 1, 5
31, 1, 461, 1, 1, 462
32, 1, 462, 1, 1, 463
33, 1, 463, 1, 1, 464
34, 1, 464, 1, 1, 465
35, 1, 4, 2, 26, 30
36, 1, 465, 1, 142, 607
37, 1, 607, 1, 84, 691
38, 1, 4, 2, 1, 5
39, 1, 691, 1, 1, 692
40, 1, 692, 1, 142, 834
41, 2, 834, 1, 14, 848
42, 2, 848, 1, 19, 867
43, 2, 867, 1, 13, 880
44, 2, 880, 1, 16, 896
45, 2, 896, 1, 11, 907
46, 2, 4, 2, 18, 22
47, 2, 907, 1, 14, 921
48, 2, 4, 2, 12, 16
49, 2, 921, 1, 11, 932
50, 2, 932, 1, 15, 947
51, 2, 947, 1, 13, 960
52, 2, 960, 1, 17, 977
53, 2, 977, 1, 13, 990
54, 2, 990, 1, 14, 1004
55, 2, 1004, 1, 14, 1018
56, 2, 4, 2, 18, 22
57, 2, 1018, 1, 12, 1030
58, 2, 4, 2, 12, 16
59, 2, 1030, 1, 17, 1047
60, 2, 1047, 1, 19, 1066
61, 2, 4, 2, 13, 17
62, 2, 1066, 1, 19, 1085
63, 2, 1085, 1, 10, 1095
64, 2, 1095, 1, 17, 1112
65, 2, 1112, 1, 19, 1131
66, 2, 1131, 1, 13, 1144
67, 2, 1144, 1, 12, 1156
68, 2, 1156, 1, 16, 1172
69, 2, 1172, 1, 17, 1189
70, 2, 1189, 1, 15, 1204
71, 2, 1204, 1, 16, 1220
72, 2, 1220, 1, 12, 1232
73, 2, 4, 2, 141, 145
74, 2, 4, 2, 19, 23
75, 2, 1232, 1, 15, 1247
76, 2, 1247, 1, 25, 1272
77, 2, 1272, 1, 25, 1297
78, 2, 1297, 1, 17, 1314
79, 2, 1314, 1, 122, 1436
80, 2, 148, 2, 141, 289
81, 2, 289, 2, 19, 308
82, 2, 308, 2, 4, 312
83, 2, 312, 2, 1, 313
84, 2, 313, 2, 1, 314
85, 2, 314, 2, 1, 315
86, 2, 315, 2, 18, 333
87, 2, 333, 2, 18, 351
88, 2, 351, 2, 17, 368
89, 2, 368, 2, 1, 369
90, 2, 369, 2, 18, 387
91, 2, 387, 2, 19, 406
92, 2, 406, 2, 18, 424
93, 2, 2, 0, 15, 17
94, 2, 424, 2, 14, 438
95, 2, 438, 2, 16, 454
96, 2, 454, 2, 18, 472
97, 2, 2, 0, 11, 13
98, 2, 472, 2, 15, 487
99, 2, 487, 2, 19, 506
100, 2, 2, 0, 13, 15
101, 2, 506, 2, 16, 522
102, 2, 522, 2, 18, 540
103, 2, 2, 0, 13, 15
104, 2, 540, 2, 19, 559
105, 3, 559, 2, 17, 576
106, 3, 576, 2, 32, 608
