req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 1, 0, 1, 2
2, 0, 2, 0, 1, 3
3, 0, 3, 0, 1, 4
4, 0, 0, 0, 1, 1
5, 0, 4, 0, 1, 5
6, 0, 0, 1, 1, 1
7, 0, 0, 2, 2, 2
8, 0, 5, 0, 1, 6
9, 0, 6, 0, 2, 8
10, 0, 1, 1, 1, 2
11, 0, 2, 2, 2, 4
12, 0, 2, 1, 1, 3
13, 0, 3, 1, 1, 4
14, 0, 4, 1, 1, 5
15, 0, 4, 2, 18, 22
16, 0, 5, 1, 1, 6
17, 0, 1, 1, 143, 144
18, 0, 0, 0, 136, 136
19, 0, 22, 2, 137, 159
20, 0, 6, 1, 143, 149
21, 0, 0, 2, 137, 137
22, 0, 149, 1, 143, 292
23, 0, 8, 0, 143, 151
24, 0, 151, 0, 143, 294
25, 0, 144, 1, 1, 145
26, 0, 159, 2, 1, 160
27, 0, 144, 1, 16, 160
28, 0, 292, 1, 2, 294
29, 1, 160, 2, 1, 161
30, 1, 1, 0, 1, 2
31, 1, 161, 2, 1, 162
32, 1, 1, 0, 1, 2
33, 1, 1, 0, 1, 2
34, 1, 162, 2, 1, 163
35, 1, 294, 1, 26, 320
36, 1, 320, 1, 142, 462
37, 1, 462, 1, 84, 546
38, 1, 163, 2, 1, 164
39, 1, 164, 2, 1, 165
40, 1, 165, 2, 142, 307
41, 2, 546, 1, 14, 560
42, 2, 560, 1, 19, 579
43, 2, 2, 1, 13, 15
44, 2, 307, 2, 16, 323
45, 2, 579, 1, 11, 590
46, 2, 2, 1, 18, 20
47, 2, 590, 1, 14, 604
48, 2, 604, 1, 12, 616
49, 2, 616, 1, 11, 627
50, 2, 627, 1, 15, 642
51, 2, 642, 1, 13, 655
52, 2, 2, 1, 17, 19
53, 2, 655, 1, 13, 668
54, 2, 323, 2, 14, 337
55, 2, 668, 1, 14, 682
56, 2, 682, 1, 18, 700
57, 2, 700, 1, 12, 712
58, 2, 144, 1, 12, 156
59, 2, 712, 1, 17, 729
60, 2, 2, 1, 19, 21
61, 2, 337, 2, 13, 350
62, 2, 729, 1, 19, 748
63, 2, 748, 1, 10, 758
64, 2, 2, 1, 17, 19
65, 2, 758, 1, 19, 777
66, 2, 777, 1, 13, 790
67, 2, 350, 2, 12, 362
68, 2, 2, 1, 16, 18
69, 2, 2, 1, 17, 19
70, 2, 790, 1, 15, 805
71, 2, 805, 1, 16, 821
72, 2, 362, 2, 12, 374
73, 2, 144, 1, 141, 285
74, 2, 144, 1, 19, 163
75, 2, 821, 1, 15, 836
76, 2, 836, 1, 25, 861
77, 2, 144, 1, 25, 169
78, 2, 861, 1, 17, 878
79, 2, 374, 2, 122, 496
80, 2, 878, 1, 141, 1019
81, 2, 144, 1, 19, 163
82, 2, 294, 0, 4, 298
