req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 0, 0, 1, 1
2, 0, 0, 1, 1, 1
3, 0, 0, 1, 1, 1
4, 0, 0, 2, 1, 1
5, 0, 1, 1, 1, 2
6, 0, 1, 0, 1, 2
7, 0, 2, 0, 2, 4
8, 0, 4, 0, 1, 5
9, 0, 1, 0, 2, 3
10, 0, 1, 0, 1, 2
11, 0, 1, 2, 2, 3
12, 0, 2, 1, 1, 3
13, 0, 1, 0, 1, 2
14, 0, 5, 0, 1, 6
15, 0, 0, 1, 18, 18
16, 0, 1, 0, 1, 2
17, 0, 3, 2, 143, 146
18, 0, 1, 0, 136, 137
19, 0, 1, 0, 137, 138
20, 0, 3, 1, 143, 146
21, 0, 1, 0, 137, 138
22, 0, 138, 0, 143, 281
23, 0, 3, 2, 143, 146
24, 0, 146, 1, 143, 289
25, 0, 281, 0, 1, 282
26, 0, 1, 0, 1, 2
27, 0, 1, 0, 16, 17
28, 0, 282, 0, 2, 284
29, 1, 284, 0, 1, 285
30, 1, 285, 0, 1, 286
31, 1, 286, 0, 1, 287
32, 1, 1, 0, 1, 2
33, 1, 1, 0, 1, 2
34, 1, 287, 0, 1, 288
35, 1, 288, 0, 26, 314
36, 1, 314, 0, 142, 456
37, 1, 146, 2, 84, 230
38, 1, 289, 1, 1, 290
39, 1, 290, 1, 1, 291
40, 1, 456, 0, 142, 598
41, 2, 291, 1, 14, 305
42, 2, 598, 0, 19, 617
43, 2, 2, 0, 13, 15
44, 2, 2, 0, 16, 18
45, 2, 2, 0, 11, 13
46, 2, 305, 1, 18, 323
47, 2, 323, 1, 14, 337
48, 2, 2, 0, 12, 14
49, 2, 337, 1, 11, 348
50, 2, 348, 1, 15, 363
51, 2, 363, 1, 13, 376
52, 2, 376, 1, 17, 393
53, 2, 2, 0, 13, 15
54, 2, 393, 1, 14, 407
55, 2, 617, 0, 14, 631
56, 2, 631, 0, 18, 649
57, 2, 649, 0, 12, 661
58, 2, 661, 0, 12, 673
59, 2, 407, 1, 17, 424
60, 2, 673, 0, 19, 692
61, 2, 692, 0, 13, 705
62, 2, 705, 0, 19, 724
63, 2, 424, 1, 10, 434
64, 2, 434, 1, 17, 451
65, 2, 2, 0, 19, 21
66, 2, 2, 0, 13, 15
67, 2, 451, 1, 12, 463
68, 2, 724, 0, 16, 740
69, 2, 740, 0, 17, 757
70, 2, 757, 0, 15, 772
71, 2, 772, 0, 16, 788
72, 2, 463, 1, 12, 475
73, 2, 788, 0, 141, 929
74, 2, 2, 0, 19, 21
75, 2, 929, 0, 15, 944
76, 2, 2, 0, 25, 27
77, 2, 944, 0, 25, 969
78, 2, 969, 0, 17, 986
79, 2, 2, 0, 122, 124
80, 2, 475, 1, 141, 616
81, 2, 986, 0, 19, 1005
82, 2, 1005, 0, 4, 1009
83, 2, 1009, 0, 1, 1010
84, 2, 1010, 0, 1, 1011
85, 2, 2, 0, 1, 3
86, 2, 1011, 0, 18, 1029
87, 2, 2, 0, 18, 20
88, 2, 1029, 0, 17, 1046
89, 2, 1046, 0, 1, 1047
90, 2, 1047, 0, 18, 1065
91, 2, 1065, 0, 19, 1084
92, 2, 1084, 0, 18, 1102
93, 2, 1102, 0, 15, 1117
94, 2, 1117, 0, 14, 1131
95, 2, 2, 0, 16, 18
96, 2, 2, 0, 18, 20
97, 2, 1131, 0, 11, 1142
98, 2, 1142, 0, 15, 1157
99, 2, 2, 0, 19, 21
100, 2, 1157, 0, 13, 1170
101, 2, 1170, 0, 16, 1186
102, 2, 1186, 0, 18, 1204
103, 2, 1204, 0, 13, 1217
104, 2, 2, 0, 19, 21
105, 3, 1217, 0, 17, 1234
106, 3, 230, 2, 32, 262
107, 3, 1234, 0, 18, 1252
108, 3, 1252, 0, 1, 1253
109, 3, 3, 0, 16, 19
110, 3, 1253, 0, 12, 1265
111, 3, 3, 0, 1, 4
112, 3, 3, 0, 11, 14
113, 3, 3, 0, 17, 20
114, 3, 1265, 0, 18, 1283
115, 3, 3, 0, 12, 15
116, 3, 1283, 0, 1, 1284
117, 3, 1284, 0, 1, 1285
118, 3, 1285, 0, 17, 1302
119, 3, 1302, 0, 18, 1320
120, 3, 3, 0, 18, 21
121, 3, 3, 0, 18, 21
122, 3, 1320, 0, 14, 1334
123, 3, 1334, 0, 19, 1353
124, 3, 3, 0, 2, 5
125, 3, 1353, 0, 13, 1366
126, 3, 3, 0, 1, 4
127, 3, 1366, 0, 13, 1379
128, 3, 1379, 0, 12, 1391
129, 3, 1391, 0, 15, 1406
130, 3, 1406, 0, 1, 1407
131, 3, 1407, 0, 13, 1420
132, 3, 3, 0, 1, 4
133, 3, 1420, 0, 12, 1432
134, 3, 1432, 0, 13, 1445
135, 3, 1445, 0, 16, 1461
136, 3, 1461, 0, 13, 1474
137, 3, 3, 0, 18, 21
138, 3, 1474, 0, 1, 1475
139, 3, 1475, 0, 4, 1479
