req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 1, 0, 1, 2
2, 0, 2, 0, 1, 3
3, 0, 3, 0, 1, 4
4, 0, 0, 1, 1, 1
5, 0, 0, 2, 1, 1
6, 0, 1, 1, 1, 2
7, 0, 4, 0, 2, 6
8, 0, 1, 2, 1, 2
9, 0, 1, 1, 2, 3
10, 0, 2, 2, 1, 3
11, 0, 3, 1, 2, 5
12, 0, 0, 0, 1, 1
13, 0, 3, 2, 1, 4
14, 0, 6, 0, 1, 7
15, 0, 4, 2, 18, 22
16, 0, 5, 1, 1, 6
17, 0, 0, 0, 143, 143
18, 0, 6, 1, 136, 142
19, 0, 22, 2, 137, 159
20, 0, 7, 0, 143, 150
21, 0, 150, 0, 137, 287
22, 0, 159, 2, 143, 302
23, 0, 142, 1, 143, 285
24, 0, 0, 0, 143, 143
25, 0, 285, 1, 1, 286
26, 0, 286, 1, 1, 287
27, 0, 0, 0, 16, 16
28, 0, 287, 1, 2, 289
29, 1, 289, 1, 1, 290
30, 1, 290, 1, 1, 291
31, 1, 291, 1, 1, 292
32, 1, 292, 1, 1, 293
33, 1, 2, 0, 1, 3
34, 1, 293, 1, 1, 294
35, 1, 294, 1, 26, 320
36, 1, 302, 2, 142, 444
37, 1, 2, 1, 84, 86
38, 1, 444, 2, 1, 445
39, 1, 320, 1, 1, 321
40, 1, 321, 1, 142, 463
41, 2, 2, 0, 14, 16
42, 2, 445, 2, 19, 464
43, 2, 2, 0, 13, 15
44, 2, 159, 2, 16, 175
45, 2, 464, 2, 11, 475
46, 2, 2, 0, 18, 20
47, 2, 475, 2, 14, 489
48, 2, 159, 2, 12, 171
49, 2, 489, 2, 11, 500
50, 2, 500, 2, 15, 515
51, 2, 463, 1, 13, 476
52, 2, 476, 1, 17, 493
53, 2, 493, 1, 13, 506
54, 2, 506, 1, 14, 520
55, 2, 520, 1, 14, 534
56, 2, 534, 1, 18, 552
57, 2, 515, 2, 12, 527
58, 2, 527, 2, 12, 539
59, 2, 552, 1, 17, 569
60, 2, 539, 2, 19, 558
61, 2, 569, 1, 13, 582
62, 2, 582, 1, 19, 601
63, 2, 558, 2, 10, 568
64, 2, 159, 2, 17, 176
65, 2, 568, 2, 19, 587
66, 2, 2, 0, 13, 15
67, 2, 601, 1, 12, 613
68, 2, 287, 0, 16, 303
69, 2, 303, 0, 17, 320
70, 2, 159, 2, 15, 174
71, 2, 159, 2, 16, 175
72, 2, 320, 0, 12, 332
73, 2, 332, 0, 141, 473
74, 2, 473, 0, 19, 492
75, 2, 492, 0, 15, 507
76, 2, 507, 0, 25, 532
77, 2, 532, 0, 25, 557
78, 2, 557, 0, 17, 574
79, 2, 574, 0, 122, 696
80, 2, 587, 2, 141, 728
81, 2, 728, 2, 19, 747
82, 2, 747, 2, 4, 751
