req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 0, 1, 1, 1
2, 0, 0, 2, 1, 1
3, 0, 1, 1, 1, 2
4, 0, 1, 0, 1, 2
5, 0, 1, 0, 1, 2
6, 0, 2, 0, 1, 3
7, 0, 3, 0, 2, 5
8, 0, 1, 0, 1, 2
9, 0, 5, 0, 2, 7
10, 0, 7, 0, 1, 8
11, 0, 1, 0, 2, 3
12, 0, 8, 0, 1, 9
13, 0, 2, 0, 1, 3
14, 0, 1, 2, 1, 2
15, 0, 2, 2, 18, 20
16, 0, 9, 0, 1, 10
17, 0, 1, 0, 143, 144
18, 0, 2, 1, 136, 138
19, 0, 20, 2, 137, 157
20, 0, 2, 0, 143, 145
21, 0, 144, 0, 137, 281
22, 0, 2, 1, 143, 145
23, 0, 145, 1, 143, 288
24, 0, 157, 2, 143, 300
25, 0, 281, 0, 1, 282
26, 0, 282, 0, 1, 283
27, 0, 283, 0, 16, 299
28, 0, 300, 2, 2, 302
29, 1, 302, 2, 1, 303
30, 1, 2, 0, 1, 3
31, 1, 303, 2, 1, 304
32, 1, 304, 2, 1, 305
33, 1, 305, 2, 1, 306
34, 1, 1, 0, 1, 2
35, 1, 1, 0, 26, 27
36, 1, 306, 2, 142, 448
37, 1, 448, 2, 84, 532
38, 1, 1, 0, 1, 2
39, 1, 1, 0, 1, 2
40, 1, 157, 2, 142, 299
41, 2, 299, 0, 14, 313
42, 2, 2, 0, 19, 21
43, 2, 313, 0, 13, 326
44, 2, 326, 0, 16, 342
45, 2, 157, 2, 11, 168
46, 2, 342, 0, 18, 360
47, 2, 157, 2, 14, 171
48, 2, 360, 0, 12, 372
49, 2, 157, 2, 11, 168
50, 2, 372, 0, 15, 387
51, 2, 387, 0, 13, 400
52, 2, 400, 0, 17, 417
53, 2, 417, 0, 13, 430
54, 2, 430, 0, 14, 444
55, 2, 444, 0, 14, 458
56, 2, 458, 0, 18, 476
57, 2, 532, 2, 12, 544
58, 2, 288, 1, 12, 300
59, 2, 300, 1, 17, 317
60, 2, 317, 1, 19, 336
61, 2, 2, 2, 13, 15
62, 2, 157, 2, 19, 176
63, 2, 336, 1, 10, 346
64, 2, 346, 1, 17, 363
65, 2, 157, 2, 19, 176
