req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 1, 0, 1, 2
2, 0, 0, 0, 1, 1
3, 0, 0, 1, 1, 1
4, 0, 1, 1, 1, 2
5, 0, 0, 0, 1, 1
6, 0, 2, 1, 1, 3
7, 0, 0, 2, 2, 2
8, 0, 2, 2, 1, 3
9, 0, 3, 2, 2, 5
10, 0, 3, 1, 1, 4
11, 0, 2, 0, 2, 4
12, 0, 5, 2, 1, 6
13, 0, 4, 0, 1, 5
14, 0, 5, 0, 1, 6
15, 0, 4, 1, 18, 22
16, 0, 1, 1, 1, 2
17, 0, 6, 0, 143, 149
18, 0, 6, 2, 136, 142
19, 0, 22, 1, 137, 159
20, 0, 142, 2, 143, 285
21, 0, 0, 0, 137, 137
22, 0, 159, 1, 143, 302
23, 0, 149, 0, 143, 292
24, 0, 285, 2, 143, 428
25, 0, 302, 1, 1, 303
26, 0, 303, 1, 1, 304
27, 0, 1, 1, 16, 17
28, 0, 304, 1, 2, 306
29, 1, 1, 2, 1, 2
30, 1, 306, 1, 1, 307
31, 1, 307, 1, 1, 308
32, 1, 308, 1, 1, 309
33, 1, 309, 1, 1, 310
34, 1, 2, 2, 1, 3
35, 1, 310, 1, 26, 336
36, 1, 336, 1, 142, 478
37, 1, 292, 0, 84, 376
38, 1, 2, 2, 1, 3
39, 1, 2, 2, 1, 3
40, 1, 2, 2, 142, 144
41, 2, 428, 2, 14, 442
42, 2, 442, 2, 19, 461
43, 2, 376, 0, 13, 389
44, 2, 461, 2, 16, 477
45, 2, 389, 0, 11, 400
46, 2, 400, 0, 18, 418
47, 2, 418, 0, 14, 432
48, 2, 432, 0, 12, 444
49, 2, 477, 2, 11, 488
50, 2, 488, 2, 15, 503
51, 2, 478, 1, 13, 491
52, 2, 444, 0, 17, 461
53, 2, 491, 1, 13, 504
54, 2, 461, 0, 14, 475
55, 2, 504, 1, 14, 518
56, 2, 2, 2, 18, 20
57, 2, 503, 2, 12, 515
58, 2, 518, 1, 12, 530
59, 2, 530, 1, 17, 547
60, 2, 547, 1, 19, 566
61, 2, 475, 0, 13, 488
62, 2, 488, 0, 19, 507
63, 2, 515, 2, 10, 525
64, 2, 525, 2, 17, 542
65, 2, 507, 0, 19, 526
66, 2, 526, 0, 13, 539
67, 2, 542, 2, 12, 554
68, 2, 539, 0, 16, 555
69, 2, 566, 1, 17, 583
70, 2, 583, 1, 15, 598
71, 2, 555, 0, 16, 571
72, 2, 554, 2, 12, 566
73, 2, 598, 1, 141, 739
74, 2, 2, 2, 19, 21
75, 2, 566, 2, 15, 581
76, 2, 571, 0, 25, 596
77, 2, 581, 2, 25, 606
78, 2, 596, 0, 17, 613
79, 2, 613, 0, 122, 735
80, 2, 606, 2, 141, 747
81, 2, 735, 0, 19, 754
82, 2, 747, 2, 4, 751
