req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
66, 2, 2, 1, 13, 15
67, 2, 553, 0, 12, 565
68, 2, 556, 1, 16, 572
69, 2, 564, 2, 17, 581
70, 2, 565, 0, 15, 580
71, 2, 572, 1, 16, 588
72, 2, 580, 0, 12, 592
73, 2, 2, 1, 141, 143
74, 2, 581, 2, 19, 600
75, 2, 588, 1, 15, 603
76, 2, 2, 1, 25, 27
77, 2, 2, 1, 25, 27
78, 2, 592, 0, 17, 609
79, 2, 600, 2, 122, 722
80, 2, 603, 1, 141, 744
81, 2, 609, 0, 19, 628
82, 2, 2, 1, 4, 6
83, 2, 2, 1, 1, 3
84, 2, 628, 0, 1, 629
85, 2, 629, 0, 1, 630
86, 2, 630, 0, 18, 648
87, 2, 648, 0, 18, 666
88, 2, 666, 0, 17, 683
89, 2, 683, 0, 1, 684
90, 2, 684, 0, 18, 702
91, 2, 702, 0, 19, 721
92, 2, 721, 0, 18, 739
93, 2, 722, 2, 15, 737
94, 2, 2, 1, 14, 16
95, 2, 737, 2, 16, 753
96, 2, 739, 0, 18, 757
97, 2, 744, 1, 11, 755
98, 2, 2, 1, 15, 17
99, 2, 753, 2, 19, 772
100, 2, 755, 1, 13, 768
101, 2, 757, 0, 16, 773
102, 2, 2, 1, 18, 20
103, 2, 768, 1, 13, 781
104, 2, 2, 1, 19, 21
105, 3, 772, 2, 17, 789
106, 3, 773, 0, 32, 805
107, 3, 781, 1, 18, 799
108, 3, 3, 1, 1, 4
109, 3, 789, 2, 16, 805
110, 3, 3, 1, 12, 15
111, 3, 799, 1, 1, 800
112, 3, 800, 1, 11, 811
113, 3, 805, 0, 17, 822
114, 3, 805, 2, 18, 823
115, 3, 811, 1, 12, 823
116, 3, 3, 1, 1, 4
117, 3, 822, 0, 1, 823
118, 3, 823, 0, 17, 840
119, 3, 823, 1, 18, 841
120, 3, 823, 2, 18, 841
121, 3, 840, 0, 18, 858
122, 3, 841, 1, 14, 855
123, 3, 841, 2, 19, 860
124, 3, 855, 1, 2, 857
125, 3, 3, 1, 13, 16
126, 3, 857, 1, 1, 858
127, 3, 3, 1, 13, 16
128, 3, 858, 0, 12, 870
129, 3, 858, 1, 15, 873
130, 3, 860, 2, 1, 861
131, 3, 861, 2, 13, 874
132, 3, 870, 0, 1, 871
133, 3, 871, 0, 12, 883
134, 3, 3, 1, 13, 16
135, 3, 3, 1, 16, 19
136, 3, 873, 1, 13, 886
137, 3, 874, 2, 18, 892
138, 3, 883, 0, 1, 884
139, 3, 884, 0, 4, 888
140, 3, 886, 1, 1, 887
141, 3, 887, 1, 14, 901
142, 3, 888, 0, 1, 889
143, 3, 889, 0, 2, 891
144, 3, 3, 1, 13, 16
145, 3, 891, 0, 22, 913
146, 3, 892, 2, 14, 906
147, 3, 901, 1, 13, 914
148, 3, 906, 2, 31, 937
149, 3, 913, 0, 17, 930
150, 3, 914, 1, 11, 925
151, 3, 925, 1, 26, 951
152, 3, 3, 1, 140, 143
153, 3, 930, 0, 140, 1070
154, 3, 3, 1, 27, 30
155, 3, 937, 2, 140, 1077
156, 3, 951, 1, 140, 1091
157, 3, 3, 1, 117, 120
158, 3, 1070, 0, 14, 1084
159, 3, 1077, 2, 1, 1078
160, 3, 1078, 2, 14, 1092
161, 3, 1084, 0, 19, 1103
162, 3, 1091, 1, 18, 1109
163, 3, 1092, 2, 17, 1109
164, 3, 3, 1, 1, 4
165, 3, 3, 1, 13, 16
166, 3, 1103, 0, 18, 1121
167, 3, 3, 1, 20, 23
168, 3, 1109, 1, 13, 1122
169, 3, 1109, 2, 17, 1126
170, 3, 1121, 0, 18, 1139
171, 3, 3, 1, 18, 21
172, 3, 1122, 1, 13, 1135
173, 3, 3, 1, 18, 21
174, 3, 3, 1, 13, 16
175, 3, 1126, 2, 16, 1142
176, 3, 1135, 1, 18, 1153
177, 3, 1139, 0, 17, 1156
178, 4, 4, 0, 16, 20
179, 4, 1142, 2, 1, 1143
180, 4, 1143, 2, 1, 1144
181, 4, 4, 0, 15, 19
182, 4, 1144, 2, 13, 1157
183, 4, 1153, 1, 1, 1154
184, 4, 4, 0, 1, 5
185, 4, 4, 0, 19, 23
186, 4, 4, 0, 1, 5
187, 4, 1154, 1, 1, 1155
188, 4, 4, 0, 2, 6
189, 4, 1155, 1, 17, 1172
190, 4, 1156, 0, 1, 1157
191, 4, 1157, 0, 17, 1174
192, 4, 1157, 2, 1, 1158
193, 4, 1158, 2, 1, 1159
194, 4, 1159, 2, 19, 1178
195, 4, 1172, 1, 1, 1173
196, 4, 1173, 1, 1, 1174
197, 4, 1174, 0, 1, 1175
198, 4, 1174, 1, 16, 1190
199, 4, 1175, 0, 139, 1314
200, 4, 1178, 2, 139, 1317
201, 4, 1190, 1, 25, 1215
202, 4, 1215, 1, 1, 1216
203, 4, 1216, 1, 139, 1355
204, 4, 1314, 0, 139, 1453
205, 4, 1317, 2, 61, 1378
206, 4, 1355, 1, 139, 1494
207, 4, 4, 0, 139, 143
208, 4, 1378, 2, 139, 1517
209, 4, 4, 0, 139, 143
210, 4, 1453, 0, 52, 1505
211, 4, 1494, 1, 23, 1517
212, 4, 4, 0, 1, 5
213, 4, 1505, 0, 1, 1506
214, 4, 1506, 0, 1, 1507
215, 4, 1507, 0, 1, 1508
216, 4, 4, 0, 139, 143
217, 5, 5, 0, 1, 6
218, 5, 1508, 0, 1, 1509
219, 5, 1509, 0, 1, 1510
220, 5, 1510, 0, 1, 1511
221, 5, 5, 0, 1, 6
222, 5, 1511, 0, 1, 1512
223, 5, 1512, 0, 1, 1513
224, 5, 1513, 0, 1, 1514
225, 5, 5, 0, 1, 6
226, 5, 1514, 0, 1, 1515
227, 5, 1515, 0, 1, 1516
228, 5, 1516, 0, 1, 1517
229, 5, 1517, 0, 1, 1518
230, 5, 1517, 1, 3, 1520
231, 5, 5, 0, 25, 30
232, 5, 1517, 2, 138, 1655
233, 5, 5, 0, 9, 14
234, 5, 1518, 0, 17, 1535
235, 5, 5, 0, 138, 143
236, 5, 5, 0, 1, 6
237, 6, 1520, 1, 2, 1522
238, 6, 1522, 1, 1, 1523
239, 6, 1523, 1, 2, 1525
240, 6, 1525, 1, 2, 1527
241, 6, 1527, 1, 1, 1528
242, 6, 1528, 1, 1, 1529
243, 6, 1529, 1, 1, 1530
244, 6, 1530, 1, 18, 1548
245, 6, 1535, 0, 1, 1536
246, 6, 1536, 0, 19, 1555
247, 6, 6, 0, 19, 25
248, 6, 1548, 1, 19, 1567
249, 6, 1555, 0, 18, 1573
250, 6, 6, 0, 19, 25
251, 6, 1567, 1, 1, 1568
252, 6, 1568, 1, 1, 1569
253, 6, 1569, 1, 1, 1570
254, 6, 1570, 1, 1, 1571
255, 6, 1571, 1, 1, 1572
256, 6, 6, 0, 14, 20
257, 6, 1572, 1, 1, 1573
258, 6, 1573, 0, 137, 1710
259, 6, 1573, 1, 137, 1710
260, 6, 1655, 2, 2, 1657
261, 6, 1657, 2, 2, 1659
262, 6, 6, 0, 137, 143
263, 6, 1659, 2, 2, 1661
264, 6, 6, 0, 137, 143
265, 6, 1661, 2, 1, 1662
266, 6, 1662, 2, 1, 1663
267, 6, 1663, 2, 2, 1665
268, 6, 1665, 2, 1, 1666
269, 6, 6, 0, 1, 7
270, 6, 6, 0, 2, 8
271, 6, 1666, 2, 59, 1725
272, 7, 1710, 0, 43, 1753
273, 7, 1710, 1, 17, 1727
274, 7, 7, 0, 35, 42
275, 7, 7, 0, 17, 24
276, 7, 1725, 2, 18, 1743
277, 7, 7, 0, 17, 24
278, 7, 1727, 1, 42, 1769
279, 7, 7, 0, 17, 24
280, 7, 1743, 2, 18, 1761
281, 7, 1753, 0, 17, 1770
282, 7, 7, 0, 18, 25
283, 7, 1761, 2, 17, 1778
284, 7, 1769, 1, 35, 1804
285, 7, 7, 0, 17, 24
286, 7, 1770, 0, 17, 1787
287, 7, 1778, 2, 35, 1813
288, 7, 1787, 0, 51, 1838
289, 7, 1804, 1, 25, 1829
290, 7, 1813, 2, 34, 1847
291, 7, 1829, 1, 18, 1847
292, 7, 7, 0, 18, 25
293, 7, 1838, 0, 18, 1856
294, 7, 1847, 1, 1, 1848
295, 7, 1847, 2, 1, 1848
296, 7, 1848, 1, 75, 1923
297, 7, 1848, 2, 43, 1891
298, 7, 7, 0, 90, 97
299, 7, 7, 0, 83, 90
