req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 1, 0, 1, 2
2, 0, 2, 0, 1, 3
3, 0, 3, 0, 1, 4
4, 0, 0, 1, 1, 1
5, 0, 0, 2, 1, 1
6, 0, 4, 0, 1, 5
7, 0, 1, 1, 2, 3
8, 0, 1, 2, 1, 2
9, 0, 2, 2, 2, 4
10, 0, 5, 0, 1, 6
11, 0, 3, 1, 2, 5
12, 0, 4, 2, 1, 5
13, 0, 6, 0, 1, 7
14, 0, 5, 1, 1, 6
15, 0, 7, 0, 18, 25
16, 0, 5, 2, 1, 6
17, 0, 6, 1, 143, 149
18, 0, 6, 2, 136, 142
19, 0, 25, 0, 137, 162
20, 0, 142, 2, 143, 285
21, 0, 162, 0, 137, 299
22, 0, 299, 0, 143, 442
23, 0, 442, 0, 143, 585
24, 0, 0, 0, 143, 143
25, 0, 585, 0, 1, 586
26, 0, 586, 0, 1, 587
27, 0, 587, 0, 16, 603
28, 0, 603, 0, 2, 605
29, 1, 605, 0, 1, 606
30, 1, 1, 1, 1, 2
31, 1, 606, 0, 1, 607
32, 1, 1, 1, 1, 2
33, 1, 607, 0, 1, 608
34, 1, 608, 0, 1, 609
35, 1, 609, 0, 26, 635
36, 1, 635, 0, 142, 777
37, 1, 777, 0, 84, 861
38, 1, 1, 0, 1, 2
39, 1, 1, 1, 1, 2
40, 1, 861, 0, 142, 1003
41, 2, 1003, 0, 14, 1017
42, 2, 2, 1, 19, 21
43, 2, 1017, 0, 13, 1030
44, 2, 1030, 0, 16, 1046
45, 2, 1046, 0, 11, 1057
46, 2, 1057, 0, 18, 1075
47, 2, 2, 1, 14, 16
48, 2, 2, 1, 12, 14
49, 2, 1075, 0, 11, 1086
50, 2, 1086, 0, 15, 1101
51, 2, 3, 0, 13, 16
52, 2, 2, 1, 17, 19
53, 2, 1101, 0, 13, 1114
54, 2, 1114, 0, 14, 1128
55, 2, 1128, 0, 14, 1142
56, 2, 1142, 0, 18, 1160
57, 2, 1160, 0, 12, 1172
58, 2, 1172, 0, 12, 1184
59, 2, 1184, 0, 17, 1201
60, 2, 1201, 0, 19, 1220
61, 2, 3, 0, 13, 16
62, 2, 1220, 0, 19, 1239
63, 2, 1239, 0, 10, 1249
64, 2, 1249, 0, 17, 1266
65, 2, 2, 1, 19, 21
66, 2, 1266, 0, 13, 1279
67, 2, 1279, 0, 12, 1291
68, 2, 2, 1, 16, 18
69, 2, 1291, 0, 17, 1308
70, 2, 1308, 0, 15, 1323
71, 2, 1323, 0, 16, 1339
72, 2, 1339, 0, 12, 1351
73, 2, 1351, 0, 141, 1492
74, 2, 1492, 0, 19, 1511
75, 2, 3, 0, 15, 18
76, 2, 2, 1, 25, 27
77, 2, 1511, 0, 25, 1536
78, 2, 1536, 0, 17, 1553
79, 2, 2, 1, 122, 124
