req_id, LB_arrival, server_arrival, allocated_server, process_time, finish
0, 0, 0, 0, 1, 1
1, 0, 1, 0, 1, 2
2, 0, 0, 1, 1, 1
3, 0, 1, 1, 1, 2
4, 0, 2, 1, 1, 3
5, 0, 3, 1, 1, 4
6, 0, 4, 1, 1, 5
7, 0, 2, 0, 2, 4
8, 0, 5, 1, 1, 6
9, 0, 0, 1, 2, 2
10, 0, 0, 0, 1, 1
11, 0, 4, 0, 2, 6
12, 0, 6, 1, 1, 7
13, 0, 0, 0, 1, 1
14, 0, 7, 1, 1, 8
15, 0, 0, 1, 18, 18
16, 0, 6, 0, 1, 7
17, 0, 0, 0, 143, 143
18, 0, 8, 1, 136, 144
19, 0, 0, 2, 137, 137
20, 0, 0, 0, 143, 143
21, 0, 144, 1, 137, 281
22, 0, 137, 2, 143, 280
23, 0, 0, 0, 143, 143
24, 0, 143, 0, 143, 286
25, 0, 0, 0, 1, 1
26, 0, 281, 1, 1, 282
27, 0, 0, 0, 16, 16
28, 0, 286, 0, 2, 288
29, 1, 282, 1, 1, 283
30, 1, 283, 1, 1, 284
31, 1, 284, 1, 1, 285
32, 1, 285, 1, 1, 286
33, 1, 2, 1, 1, 3
34, 1, 288, 0, 1, 289
35, 1, 289, 0, 26, 315
36, 1, 286, 1, 142, 428
37, 1, 315, 0, 84, 399
38, 1, 1, 2, 1, 2
39, 1, 280, 2, 1, 281
40, 1, 281, 2, 142, 423
41, 2, 399, 0, 14, 413
42, 2, 413, 0, 19, 432
43, 2, 423, 2, 13, 436
44, 2, 432, 0, 16, 448
45, 2, 448, 0, 11, 459
46, 2, 459, 0, 18, 477
47, 2, 436, 2, 14, 450
48, 2, 2, 2, 12, 14
49, 2, 428, 1, 11, 439
50, 2, 477, 0, 15, 492
51, 2, 2, 2, 13, 15
52, 2, 2, 2, 17, 19
53, 2, 2, 2, 13, 15
54, 2, 492, 0, 14, 506
55, 2, 450, 2, 14, 464
56, 2, 2, 2, 18, 20
57, 2, 2, 2, 12, 14
58, 2, 2, 2, 12, 14
59, 2, 439, 1, 17, 456
60, 2, 2, 2, 19, 21
61, 2, 464, 2, 13, 477
62, 2, 456, 1, 19, 475
63, 2, 477, 2, 10, 487
64, 2, 475, 1, 17, 492
65, 2, 506, 0, 19, 525
66, 2, 487, 2, 13, 500
67, 2, 2, 2, 12, 14
68, 2, 492, 1, 16, 508
69, 2, 525, 0, 17, 542
70, 2, 500, 2, 15, 515
71, 2, 542, 0, 16, 558
72, 2, 558, 0, 12, 570
73, 2, 508, 1, 141, 649
74, 2, 570, 0, 19, 589
75, 2, 515, 2, 15, 530
76, 2, 589, 0, 25, 614
77, 2, 530, 2, 25, 555
78, 2, 555, 2, 17, 572
79, 2, 614, 0, 122, 736
80, 2, 572, 2, 141, 713
81, 2, 713, 2, 19, 732
82, 2, 732, 2, 4, 736
