241,757.0,758.000001,6251640760,0.0,1.0
305,757.000001,758.000002,6251640760,0.0,1.0
314,757.000002,758.000003,6251640760,0.0,1.0
357,757.000003,758.000004,6251640760,0.0,1.0
491,757.000004,758.000005,6251640760,0.0,1.0
642,757.000005,758.000006,6251640760,0.0,1.0
990,757.000006,758.000007,6251640760,0.0,1.0
842,757.000007,759.0,6251640760,0.0,2.0
894,757.000008,758.0,6251640760,0.0,1.0
1003,757.000009,759.0,6251640760,0.0,2.0
0,757.00001,758.0,6251672010,0.0,1.0
216,757.000011,759.0,6251640760,0.0,2.0
805,757.000012,758.0,6251640760,0.0,1.0
205,757.000013,758.000001,6251640760,0.0,1.0
996,757.000014,758.000002,6251640760,0.0,1.0
96,757.000015,775.0,6251495621,0.001553,18.0
1524,757.000016,758.0,6251537638,0.0,1.0
139,757.000017,900.0,4665896876,0.0267,143.0
568,757.000018,893.0,6238340468,0.02646,136.0
1214,757.000019,894.0,6238340468,0.01819,137.0
115,757.00002,900.0,6239416246,0.00547,143.0
43,757.000021,894.0,6246688560,0.023530000000000002,137.0
1808,757.000022,900.0,6238340468,0.01901,143.0
1100,757.000023,900.000001,6250345153,0.050960000000000005,143.0
794,757.000024,900.000002,6251414911,0.04718,143.0
37,757.000025,758.0,6251439036,0.0,1.0
14,757.000026,758.000001,6251463417,0.0,1.0
12,757.000027,773.0,6251495621,0.001526,16.0
625,757.000028,759.0,6250345153,0.0,2.0
321,758.0,759.000001,6251640760,0.0,1.0
1037,758.000001,759.000002,6251640760,0.0,1.0
737,758.000002,759.000003,6251640760,0.0,1.0
661,758.000003,759.000004,6251640760,0.0,1.0
102,758.000004,759.000005,6251640760,0.0,1.0
47,758.000005,759.000006,6251495621,0.0,1.0
2252,758.000006,784.0,6238340468,0.03217,26.0
2073,758.000007,900.0,6238340468,0.02026,142.0
1565,758.000008,842.0,6238340468,0.03015,84.0
4861,758.000009,759.0,6221861800,0.0007439,1.0
0,758.00001,759.000001,5285926325,0.0,1.0
2282,758.000011,900.0,6238340468,0.0188,142.0
776,759.0,773.0,6251640760,0.00042060000000000003,14.0
711,759.000001,778.0,6251640760,0.00034330000000000005,19.0
697,759.000002,772.0,6251640760,0.00024130000000000004,13.0
690,759.000003,775.0,6251640760,0.0008058999999999999,16.0
658,759.000004,770.0,6251640760,0.0006771,11.0
645,759.000005,777.0,6251640760,0.0004654,18.0
628,759.000006,773.0,6251640760,0.0003576,14.0
616,759.000007,771.0,6251640760,0.0006571000000000001,12.0
621,759.000008,770.0,6251640760,0.0005263999999999999,11.0
615,759.000009,774.0,6251640760,0.0003967,15.0
449,759.00001,772.0,6251640760,0.00041870000000000004,13.0
534,759.000011,776.0,6251640760,0.000246,17.0
463,759.000012,772.0,6251640760,0.0008297000000000001,13.0
627,759.000013,773.0,6251640760,0.0003681,14.0
785,759.000014,773.000001,6251640760,0.0004282,14.0
1012,759.000015,777.0,6251640760,0.0003567,18.0
797,759.000016,771.0,6251640760,0.00040149999999999995,12.0
819,759.000017,771.000001,6251640760,0.000556,12.0
830,759.000018,776.0,6251640760,0.0003719,17.0
838,759.000019,778.0,6251640760,0.0002785,19.0
860,759.00002,772.0,6251640760,0.00042439999999999996,13.0
896,759.000021,778.0,6251640760,0.00028989999999999995,19.0
907,759.000022,769.0,6251640760,0.0005035,10.0
910,759.000023,776.0,6251640760,0.0006657,17.0
923,759.000024,778.0,6251640760,0.0003681,19.0
930,759.000025,772.0,6251640760,0.0004883,13.0
977,759.000026,771.0,6251640760,0.0005797999999999999,12.0
1024,759.000027,775.0,6251640760,0.0002937,16.0
1027,759.000028,776.0,6251640760,0.0004168,17.0
433,759.000029,774.0,6251640760,0.0003099,15.0
795,759.00003,775.0,6251640760,0.00037569999999999997,16.0
429,759.000031,771.0,6251640760,0.0004864,12.0
325,759.000032,900.0,4665712499,0.034910000000000004,141.0
358,759.000033,778.0,6251640760,0.0003643,19.0
360,759.000034,774.0,6251640760,0.0003366,15.0
4861,759.000035,784.0,6221861800,0.0,25.0
14201,759.000036,784.000001,6221861800,3.147e-05,25.0
1429,759.000037,776.0,6238340468,0.02075,17.0
2619,759.000038,881.0,6238340468,0.05426,122.0
605,759.000039,900.0,6250345153,0.04388,141.0
8,759.00004,778.0,6251463417,0.0003881,19.0
21,759.000041,763.0,6251495621,0.0,4.0
43,759.000042,760.0,6251495621,0.0,1.0
46,759.000043,760.000001,6251495621,0.0,1.0
57,759.000044,760.000002,6251495621,0.0,1.0
1687,759.000045,777.0,6251537638,0.001419,18.0
1914,759.000046,777.000001,6251537638,0.0014,18.0
12,759.000047,776.0,6251640760,0.001236,17.0
12,759.000048,760.0,6251463417,0.0,1.0
52,759.000049,777.0,6251640760,0.00045680000000000004,18.0
24,759.00005,778.0,6251640760,0.0004301,19.0
354,759.000051,777.0,6251640760,0.0002813,18.0
332,759.000052,774.0,6251640760,0.0004091,15.0
289,759.000053,773.0,6251640760,0.00044349999999999994,14.0
275,759.000054,775.0,6251640760,0.00039010000000000005,16.0
266,759.000055,777.0,6251640760,0.0002661,18.0
172,759.000056,770.0,6251640760,0.0005312,11.0
273,759.000057,774.0,6251640760,0.0005655,15.0
164,759.000058,778.0,6251640760,0.0003815,19.0
143,759.000059,772.0,6251640760,0.0004263,13.0
111,759.00006,775.0,6251640760,0.00035099999999999997,16.0
103,759.000061,777.0,6251640760,0.00037289999999999996,18.0
75,759.000062,772.0,6251640760,0.0004053,13.0
67,759.000063,778.0,6251640760,0.00029089999999999997,19.0
577,760.0,777.0,6251640760,0.0002289,17.0
644,760.000001,792.0,6251640760,0.0008593,32.0
593,760.000002,778.0,6251640760,9.632e-05,18.0
590,760.000003,761.0,6251640760,0.0,1.0
578,760.000004,776.0,6251640760,0.0003567,16.0
650,760.000005,772.0,6251640760,0.000123,12.0
568,760.000006,761.0,6251640760,0.0,1.0
452,760.000007,771.0,6251640760,0.00022030000000000004,11.0
559,760.000008,777.0,6251640760,0.001232,17.0
550,760.000009,778.0,6251640760,0.0001945,18.0
547,760.00001,772.0,6251640760,0.0002089,12.0
537,760.000011,761.0,6251640760,0.0,1.0
511,760.000012,761.000001,6251640760,0.0,1.0
490,760.000013,777.0,6251640760,0.0002108,17.0
653,760.000014,778.0,6251640760,0.0004692,18.0
561,760.000015,778.000001,6251640760,0.0001535,18.0
672,760.000016,778.000002,6251640760,0.0001087,18.0
946,760.000017,774.0,6251640760,0.000103,14.0
745,760.000018,779.0,6251640760,0.0005531000000000001,19.0
1044,760.000019,762.0,6251640760,0.0,2.0
983,760.00002,773.0,6251640760,0.0001955,13.0
441,760.000021,761.0,6251640760,0.0,1.0
932,760.000022,773.0,6251640760,0.0001965,13.0
924,760.000023,772.0,6251640760,0.0001926,12.0
921,760.000024,775.0,6251640760,0.000145,15.0
883,760.000025,761.0,6251640760,0.0,1.0
879,760.000026,773.0,6251640760,9.537e-05,13.0
874,760.000027,761.0,6251640760,0.0,1.0
869,760.000028,772.0,6251640760,0.0001087,12.0
866,760.000029,773.0,6251640760,0.0001516,13.0
853,760.00003,776.0,6251640760,0.00012109999999999999,16.0
847,760.000031,773.0,6251640760,0.00037289999999999996,13.0
770,760.000032,778.0,6251640760,0.0001802,18.0
754,760.000033,761.0,6251640760,0.0,1.0
708,760.000034,764.0,6251640760,0.0,4.0
439,760.000035,761.0,6251640760,0.0,1.0
763,760.000036,774.0,6251640760,0.00012969999999999998,14.0
375,760.000037,761.0,6251640760,0.0,1.0
42,760.000038,762.0,6251640760,0.0,2.0
4,760.000039,773.0,6251640760,0.0006504,13.0
2011,760.00004,782.0,6251537638,0.001112,22.0
1968,760.000041,774.0,6251537638,0.0021739999999999997,14.0
1839,760.000042,773.0,6251537638,0.0009232000000000001,13.0
1525,760.000043,791.0,6251537638,0.001352,31.0
46,760.000044,777.0,6251640760,0.000185,17.0
11,760.000045,771.0,6251463417,0.0003595,11.0
521,760.000046,786.0,6251414911,0.04675,26.0
748,760.000047,900.0,6251277720,0.03375,140.0
2189,760.000048,900.000001,6238340468,0.016819999999999998,140.0
137,760.000049,787.0,6238340468,0.01672,27.0
2413,760.00005,900.0,6221861800,0.03394,140.0
184,760.000051,900.000001,4665712499,0.026889999999999997,140.0
7,760.000052,877.0,6251463417,0.001633,117.0
